[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-30 11:22:33,484] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:22:33,561] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:22:36,325] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:22:38,012] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:22:40,332] Edit_Post - Step 09: Click to 'Publish' button
[INFO ] [2022-09-30 11:23:10,419] OS name = windows 10
[INFO ] [2022-09-30 11:23:10,420] Driver instance name = chromedriver: chrome on windows (781552553f835d731838c89c0bd39450)
[INFO ] [2022-09-30 11:31:41,300] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:31:47,074] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:31:47,506] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:31:47,757] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:31:50,466] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:31:51,878] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:31:51,891] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:31:55,220] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:31:57,459] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:31:59,961] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:32:30,547] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:32:30,610] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:32:30,664] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:32:30,672] OS name = windows 10
[INFO ] [2022-09-30 11:32:30,673] Driver instance name = chromedriver: chrome on windows (b13b06eb299eff5d0fada08da13ebc77)
[INFO ] [2022-09-30 11:33:09,917] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:33:14,361] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:33:14,740] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:33:14,967] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:33:17,394] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:33:18,757] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:33:18,766] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:33:22,160] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:33:24,399] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:33:27,077] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:33:27,699] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:33:29,229] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:33:29,379] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:33:30,799] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:33:31,156] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:33:33,164] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:33:33,289] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:33:33,384] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:33:34,650] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:33:34,728] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:33:34,806] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:33:34,900] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:33:34,995] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:33:36,086] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:33:36,168] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:33:36,263] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:33:36,338] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:33:36,424] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:33:37,721] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:33:39,058] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:33:39,291] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:33:41,257] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:33:41,351] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:33:41,431] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:33:44,543] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:33:46,527] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:33:48,412] Edit_Post - Step 09: Click to 'Publish' button
[INFO ] [2022-09-30 11:34:08,185] OS name = windows 10
[INFO ] [2022-09-30 11:34:08,186] Driver instance name = chromedriver: chrome on windows (c02ded4984f9bf4b8caf552fb6eb7190)
[INFO ] [2022-09-30 11:36:40,802] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:36:46,043] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:36:46,524] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:36:46,790] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:36:49,337] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:36:50,777] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:36:50,788] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:36:54,048] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:36:56,804] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:36:59,063] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:36:59,648] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:37:01,160] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:37:01,301] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:37:02,573] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:37:02,921] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:37:05,018] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:37:05,168] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:37:05,310] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:37:06,578] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:37:06,659] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:37:06,737] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:37:06,817] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:37:06,897] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:37:07,943] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:37:08,040] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:37:08,117] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:37:08,210] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:37:08,296] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:37:09,620] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:37:10,969] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:37:11,278] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:37:13,317] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:37:13,435] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:37:13,512] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:37:16,675] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:37:18,631] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:37:20,542] Edit_Post - Step 09: Click to 'Publish' button
[INFO ] [2022-09-30 11:37:50,629] OS name = windows 10
[INFO ] [2022-09-30 11:37:50,629] Driver instance name = chromedriver: chrome on windows (18aee04bd54d9f8e5ff4121a83e91a2e)
[INFO ] [2022-09-30 11:41:45,221] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:41:50,713] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:41:51,127] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:41:51,378] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:41:53,988] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:41:55,536] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:41:55,545] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:41:59,040] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:42:01,471] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:42:03,923] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:42:04,499] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:42:06,159] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:42:06,335] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:42:07,713] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:42:08,058] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:42:10,121] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:42:10,243] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:42:10,365] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:42:11,690] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:42:11,771] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:42:11,849] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:42:11,929] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:42:12,022] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:42:13,058] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:42:13,131] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:42:13,195] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:42:13,273] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:42:13,364] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:42:14,673] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:42:16,000] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:42:16,293] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:42:18,216] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:42:18,309] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:42:18,399] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:42:21,596] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:42:23,119] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:42:25,443] Edit_Post - Step 09: Click to 'Update' button
[INFO ] [2022-09-30 11:42:55,502] OS name = windows 10
[INFO ] [2022-09-30 11:42:55,502] Driver instance name = chromedriver: chrome on windows (4d04490587d54607445efd2c0cc503a4)
[INFO ] [2022-09-30 11:49:57,488] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-09-30 11:50:02,545] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:50:02,956] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-09-30 11:50:03,223] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-09-30 11:50:05,984] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:50:07,432] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-09-30 11:50:07,441] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-09-30 11:50:10,756] Create_Post - Step 04: Enter to post title
[INFO ] [2022-09-30 11:50:13,163] Create_Post - Step 05: Enter to post body
[INFO ] [2022-09-30 11:50:15,798] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-09-30 11:50:16,369] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-09-30 11:50:17,848] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:50:17,969] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:50:19,388] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:50:19,738] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:50:21,766] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:50:21,888] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:50:21,998] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-09-30 11:50:23,290] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:50:23,368] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:50:23,441] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:50:23,562] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:50:23,665] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-09-30 11:50:24,748] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-09-30 11:50:24,820] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-09-30 11:50:24,898] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-09-30 11:50:24,979] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-09-30 11:50:25,063] Edit_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-09-30 11:50:26,464] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-09-30 11:50:27,914] Edit_Post - Step 02: Input to Search textbox
[INFO ] [2022-09-30 11:50:28,225] Edit_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:50:30,203] Edit_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-09-30 11:50:30,300] Edit_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-09-30 11:50:30,379] Edit_Post - Step 06: Click To Post title link
[INFO ] [2022-09-30 11:50:33,390] Edit_Post - Step 07: Enter to edit post title
[INFO ] [2022-09-30 11:50:35,085] Edit_Post - Step 08: Enter to edit post body 
[INFO ] [2022-09-30 11:50:37,350] Edit_Post - Step 09: Click to 'Update' button
[INFO ] [2022-09-30 11:50:37,521] Edit_Post - Step 10: Verify 'Post updated.' message is displayed
[INFO ] [2022-09-30 11:50:38,568] -------------------------PASSED--------------------------
[INFO ] [2022-09-30 11:50:38,568] Edit_Post - Step 11: Open 'Search Post' page
[INFO ] [2022-09-30 11:50:39,878] Edit_Post - Step 12: Input to Search textbox
[INFO ] [2022-09-30 11:50:40,252] Edit_Post - Step 13: Click to 'Search Posts' button
[INFO ] [2022-09-30 11:50:42,294] Edit_Post - Step 14: Verify Post title is displayed
[INFO ] [2022-09-30 11:50:42,401] Edit_Post - Step 15: Verify Post author is displayed
[INFO ] [2022-09-30 11:50:42,478] Edit_Post - Step 16: Open browser and End User site
[INFO ] [2022-09-30 11:50:43,405] Edit_Post - Step 17: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 11:50:43,481] Edit_Post - Step 18: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 11:50:43,559] Edit_Post - Step 19: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 11:50:43,650] Edit_Post - Step 20: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 11:50:43,728] Edit_Post - Step 21: Click to 'Posts title' link
